x, y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30 y31 y32 y33 y34 y35 y36 y37 y38 y39 y40 y41 y42 y43 y44 y45 y46 y47 y48 y49 y50 y51 y52 y53 y54 y55 y56 y57 y58 y59 y60 y61 y62 y63 y64 y65 y66 y67 y68 y69 y70 y71 y72 y73 y74 y75 y76 y77 y78 y79 y80 y81 y82 y83 y84 y85 y86 y87 y88 y89 y90 y91 y92 y93 y94 y95 y96 y97 y98 y99 y100 y101 y102 y103 y104 y105 y106 y107 y108 y109 y110 y111 y112 y113 y114 y115 y116 y117 y118 y119 y120 y121 y122 y123 y124 y125 y126 y127 y128 y129 y130 y131 y132 y133 y134 y135 y136 y137 y138 y139 y140 y141 y142 y143 y144 y145 y146 y147 y148 y149 y150 y151 y152 y153 y154 y155 y156 y157 y158 y159 y160 y161 y162 y163 y164 y165 y166 y167 y168 y169 y170 y171 y172 y173 y174 y175 y176 y177 y178 y179 y180 y181 y182 y183 y184 y185 y186 y187 y188 y189 y190 y191 y192 y193 y194 y195 y196 y197 y198 y199 y200 y201 y202 y203 y204 y205 y206 y207 y208 y209 y210 y211 y212 y213 y214 y215 y216 y217 y218 y219 y220 y221 y222 y223 y224 y225 y226 y227 y228 y229 y230 y231 y232 y233 y234 y235 y236 y237 y238 y239 y240 y241 y242 y243 y244 y245 y246 y247 y248 y249 y250 y251 y252 y253 y254 y255 y256 y257 y258 y259 y260 y261 y262 y263 y264 y265 y266 y267 y268 y269 y270 y271 y272 y273 y274 y275 y276 y277 y278 y279 y280 y281 y282 y283 y284 y285 y286 y287 y288 y289 y290 y291 y292 y293 y294 y295 y296 y297 y298 y299 y300 y301 y302 y303 y304 y305 y306 y307 y308 y309 y310 y311 y312 y313 y314 y315 y316 y317 y318 y319 y320 y321 y322 y323 y324 y325 y326 y327 y328 y329 y330 y331 y332 y333 y334 y335 y336 y337 y338 y339 y340 y341 y342 y343 y344 y345 y346 y347 y348 y349 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.0200401 3.74611e-16 2.05413e-16 9.50075e-17 2.92256e-17 -4.75062e-18 -1.78521e-17 -1.87845e-17 -1.39416e-17 -7.55759e-18 -2.04108e-18 1.58909e-18 3.24544e-18 3.35721e-18 2.54241e-18 1.38505e-18 3.14303e-19 -4.32711e-19 -7.90511e-19 -8.14185e-19 -6.20427e-19 -3.36611e-19 -6.62392e-20 1.27416e-19 2.22309e-19 2.28496e-19 1.74545e-19 9.42251e-20 1.64826e-20 -4.00202e-20 -6.80589e-20 -6.98468e-20 -5.34018e-20 -2.86885e-20 -4.53588e-21 1.31767e-20 2.20325e-20 2.25797e-20 1.72644e-20 9.23265e-21 1.33384e-21 -4.4929e-21 -7.41931e-21 -7.59297e-21 -5.80316e-21 -3.09008e-21 -4.10791e-22 1.57344e-21 2.57263e-21 2.6291e-21 2.00791e-21 1.0648e-21 1.3082e-22 -5.62708e-22 -9.12423e-22 -9.31091e-22 -7.10438e-22 -3.75259e-22 -4.27092e-23 2.04665e-22 3.29463e-22 3.35702e-22 2.5587e-22 1.34634e-22 1.42071e-23 -7.54766e-23 -1.20712e-22 -1.22811e-22 -9.34948e-23 -4.90109e-23 -4.79328e-24 2.81576e-23 4.47659e-23 4.54739e-23 3.45749e-23 1.80576e-23 1.63437e-24 -1.06077e-23 -1.67713e-23 -1.70099e-23 -1.29158e-23 -6.72104e-24 -5.61533e-25 4.02981e-24 6.33817e-24 6.41814e-24 4.8666e-24 2.52332e-24 1.93912e-25 -1.54205e-24 -2.41336e-24 -2.4399e-24 -1.84743e-24 -9.54458e-25 -6.71458e-26 5.93831e-25 9.2496e-25 9.33628e-25 7.05884e-25 3.63389e-25 2.32609e-26 -2.29962e-25 -3.56555e-25 -3.59314e-25 -2.71259e-25 -1.39148e-25 -8.0424e-27 8.94958e-26 1.38149e-25 1.38992e-25 1.04771e-25 5.35536e-26 2.76775e-27 -3.49845e-26 -5.37713e-26 -5.40108e-26 -4.06502e-26 -2.07047e-26 -9.44998e-28 1.37303e-26 2.10151e-26 2.10741e-26 1.58363e-26 8.03739e-27 3.18756e-28 -5.40812e-27 -8.24358e-27 -8.25315e-27 -6.19212e-27 -3.13152e-27 -1.05591e-28 2.13714e-27 3.24457e-27 3.24299e-27 2.42926e-27 1.22417e-27 3.40417e-29 -8.47061e-28 -1.28093e-27 -1.2782e-27 -9.55937e-28 -4.80002e-28 -1.05197e-29 3.36652e-28 5.0712e-28 5.05201e-28 3.77218e-28 1.88733e-28 3.02604e-30 -1.34133e-28 -2.01284e-28 -2.00191e-28 -1.49234e-28 -7.43975e-29 -7.55308e-31 5.35666e-29 8.00826e-29 7.95159e-29 5.91784e-29 2.93958e-29 1.25395e-31 -2.14378e-29 -3.19313e-29 -3.16529e-29 -2.35183e-29 -1.16399e-29 1.90024e-32 8.59659e-30 1.27578e-29 1.26256e-29 9.36542e-30 4.61835e-30 -3.4859e-32 -3.4536e-30 -5.10689e-30 -5.0456e-30 -3.73649e-30 -1.83582e-30 2.47569e-32 1.38984e-30 2.04786e-30 2.01993e-30 1.49335e-30 7.31015e-31 -1.42178e-32 -5.6021e-31 -8.22542e-31 -8.09981e-31 -5.97818e-31 -2.91557e-31 7.41838e-33 2.26146e-31 3.3089e-31 3.25298e-31 2.39686e-31 1.1646e-31 -3.66533e-33 -9.14197e-32 -1.33302e-31 -1.30832e-31 -9.62364e-32 -4.65851e-32 1.74877e-33 3.70053e-32 5.37749e-32 5.26911e-32 3.86922e-32 1.86592e-32 -8.14408e-34 -1.49979e-32 -2.17209e-32 -2.12479e-32 -1.55762e-32 -7.48309e-33 3.7264e-34 6.08562e-33 8.78413e-33 8.57865e-33 6.27797e-33 3.00456e-33 -1.68242e-34 -2.47207e-33 -3.55644e-33 -3.46751e-33 -2.53321e-33 -1.20771e-33 7.51709e-35 1.00525e-33 1.44145e-33 1.40309e-33 1.02327e-33 4.85957e-34 -3.33084e-35 -4.09183e-34 -5.84828e-34 -5.68323e-34 -4.13759e-34 -1.95733e-34 1.46595e-35 1.66713e-34 2.37508e-34 2.30424e-34 1.67466e-34 7.89113e-35 -6.41592e-36 -6.79849e-35 -9.65446e-35 -9.35108e-35 -6.78428e-35 -3.1842e-35 2.79492e-36 2.77475e-35 3.92789e-35 3.79819e-35 2.7508e-35 1.28596e-35 -1.21273e-36 -1.13341e-35 -1.59938e-35 -1.54403e-35 -1.11629e-35 -5.1976e-36 5.24437e-37 4.63326e-36 6.51766e-36 6.28174e-36 4.53354e-36 2.10238e-36 -2.26131e-37 -1.89542e-36 -2.65804e-36 -2.55761e-36 -1.84258e-36 -8.51007e-37 9.72595e-38 7.75942e-37 1.08479e-36 1.04209e-36 7.49429e-37 3.44712e-37 -4.17396e-38 -3.17867e-37 -4.4303e-37 -4.24894e-37 -3.05024e-37 -1.39723e-37 1.78782e-38 1.30299e-37 1.81054e-37 1.73358e-37 1.24229e-37 5.66695e-38 -7.6447e-39 -5.34447e-38 -7.40392e-38 -7.07757e-38 -5.0628e-38 -2.29982e-38 3.26391e-39 2.19343e-38 3.02956e-38 2.89129e-38 2.06453e-38 9.33873e-39 -1.39165e-39 -9.0072e-39 -1.24037e-38 -1.18182e-38 -8.42371e-39 -3.7942e-39 5.92651e-40 3.70077e-39 5.08125e-39 4.83349e-39 3.43898e-39 1.54234e-39 -2.52114e-40 -1.52132e-39 -2.08269e-39 -1.9779e-39 -1.40472e-39 -6.27278e-40 1.07145e-40 6.25701e-40 8.54089e-40 8.09794e-40 5.74082e-40 2.5524e-40 -4.54951e-41 -2.57468e-40 -3.50429e-40 -3.31714e-40 -2.34733e-40 -1.03905e-40 1.93023e-41 1.05994e-40 1.43849e-40 1.35945e-40 9.60249e-41 4.23174e-41 -8.18353e-42 -4.3655e-41 -5.90769e-41 -5.57398e-41 -3.93001e-41 -1.72419e-41 3.46725e-42 1.79877e-41 2.42729e-41 2.28646e-41 1.60915e-41 
0.0400802 6.03068e-16 4.71715e-16 3.35914e-16 2.13258e-16 1.1433e-16 4.32249e-17 -1.10992e-18 -2.31409e-17 -2.89909e-17 -2.49522e-17 -1.64345e-17 -7.39621e-18 -2.07572e-19 4.16531e-18 5.79113e-18 5.34643e-18 3.72931e-18 1.77313e-18 8.11116e-20 -1.02754e-18 -1.4886e-18 -1.41653e-18 -1.01442e-18 -4.94875e-19 -2.61758e-20 2.92871e-19 4.33166e-19 4.19001e-19 3.04488e-19 1.50655e-19 8.37354e-21 -9.07188e-20 -1.35745e-19 -1.32614e-19 -9.72451e-20 -4.85184e-20 -2.71496e-21 2.96661e-20 4.46934e-20 4.39417e-20 3.24125e-20 1.62535e-20 8.93517e-22 -1.00784e-20 -1.52435e-20 -1.50508e-20 -1.11458e-20 -5.60587e-21 -2.97758e-22 3.52218e-21 5.33857e-21 5.28614e-21 3.92508e-21 1.97733e-21 1.0016e-22 -1.25811e-21 -1.90859e-21 -1.89343e-21 -1.40842e-21 -7.09972e-22 -3.39046e-23 4.57265e-22 6.93687e-22 6.89007e-22 5.13098e-22 2.5863e-22 1.15152e-23 -1.68561e-22 -2.55551e-22 -2.54004e-22 -1.89279e-22 -9.53494e-23 -3.91226e-24 6.28693e-23 9.52089e-23 9.46624e-23 7.05609e-23 3.55087e-23 1.32537e-24 -2.36818e-23 -3.58109e-23 -3.56058e-23 -2.65404e-23 -1.33379e-23 -4.46047e-25 8.99627e-24 1.358e-23 1.34992e-23 1.00599e-23 5.04737e-24 1.48426e-25 -3.44255e-24 -5.1863e-24 -5.15329e-24 -3.83874e-24 -1.92245e-24 -4.85186e-26 1.32577e-24 1.993e-24 1.97918e-24 1.47346e-24 7.36408e-25 1.5428e-26 -5.13439e-25 -7.70071e-25 -7.64194e-25 -5.68528e-25 -2.83514e-25 -4.6935e-27 1.99835e-25 2.98996e-25 2.96473e-25 2.20384e-25 1.09644e-25 1.3223e-27 -7.81239e-26 -1.16597e-25 -1.15509e-25 -8.57861e-26 -4.25747e-26 -3.18135e-28 3.0664e-26 4.56467e-26 4.51764e-26 3.35185e-26 1.65921e-26 4.64153e-29 -1.20792e-26 -1.79336e-26 -1.77303e-26 -1.31411e-26 -6.48767e-27 1.27213e-29 4.77386e-27 7.06847e-27 6.98063e-27 5.16802e-27 2.54439e-27 -1.72998e-29 -1.89232e-27 -2.79421e-27 -2.7563e-27 -2.03821e-27 -1.00064e-27 1.17225e-29 7.52147e-28 1.10754e-27 1.09121e-27 8.05938e-28 3.94517e-28 -6.59103e-30 -2.99708e-28 -4.40087e-28 -4.33063e-28 -3.19445e-28 -1.55907e-28 3.39443e-30 1.19701e-28 1.7527e-28 1.72254e-28 1.26897e-28 6.1745e-29 -1.66159e-30 -4.79097e-29 -6.99517e-29 -6.86589e-29 -5.05127e-29 -2.45021e-29 7.87035e-31 1.92136e-29 2.79731e-29 2.74198e-29 2.01454e-29 9.74107e-30 -3.64349e-31 -7.71953e-30 -1.12067e-29 -1.09702e-29 -8.04866e-30 -3.87935e-30 1.65869e-31 3.10683e-30 4.49732e-30 4.39642e-30 3.221e-30 1.54743e-30 -7.45576e-32 -1.25239e-30 -1.80769e-30 -1.76469e-30 -1.29102e-30 -6.18179e-31 3.31824e-32 5.05606e-31 7.27684e-31 7.09378e-31 5.18213e-31 2.47303e-31 -1.46515e-32 -2.04407e-31 -2.93341e-31 -2.85556e-31 -2.08295e-31 -9.90649e-32 6.42776e-33 8.27468e-32 1.18406e-31 1.15099e-31 8.38314e-32 3.97329e-32 -2.80497e-33 -3.35388e-32 -4.7854e-32 -4.64504e-32 -3.37803e-32 -1.59547e-32 1.21862e-33 1.36098e-32 1.93629e-32 1.87677e-32 1.36276e-32 6.41367e-33 -5.27448e-34 -5.52888e-33 -7.84346e-33 -7.59123e-33 -5.50357e-33 -2.58094e-33 2.27562e-34 2.24842e-33 3.18054e-33 3.07373e-33 2.22494e-33 1.03963e-33 -9.79096e-35 -9.15267e-34 -1.291e-33 -1.2458e-33 -9.00356e-34 -4.19164e-34 4.20257e-35 3.7293e-34 5.24524e-34 5.05406e-34 3.64681e-34 1.69151e-34 -1.80012e-35 -1.52088e-34 -2.13302e-34 -2.0522e-34 -1.47841e-34 -6.83173e-35 7.69659e-36 6.20769e-35 8.68152e-35 8.34008e-35 5.9985e-35 2.76143e-35 -3.28546e-36 -2.53581e-35 -3.53633e-35 -3.39213e-35 -2.43577e-35 -1.11703e-35 1.40048e-36 1.03666e-35 1.44161e-35 1.38074e-35 9.89834e-36 4.52182e-36 -5.96223e-37 -4.24111e-36 -5.8812e-36 -5.62432e-36 -4.02536e-36 -1.83172e-36 2.53542e-37 1.7363e-36 2.40101e-36 2.29264e-36 1.63813e-36 7.42492e-37 -1.07709e-37 -7.11315e-37 -9.80881e-37 -9.35185e-37 -6.6709e-37 -3.01159e-37 4.5715e-38 2.91594e-37 4.0098e-37 3.81716e-37 2.7183e-37 1.22225e-37 -1.93869e-38 -1.19608e-37 -1.64022e-37 -1.55902e-37 -1.10835e-37 -4.96333e-38 8.21557e-39 4.90908e-38 6.71335e-38 6.37125e-38 4.52178e-38 2.01662e-38 -3.47916e-39 -2.01597e-38 -2.74934e-38 -2.60523e-38 -1.84582e-38 -8.19788e-39 1.47247e-39 8.28331e-39 1.12657e-38 1.06587e-38 7.53881e-39 3.33424e-39 -6.22839e-40 -3.40526e-39 -4.61867e-39 -4.36311e-39 -3.08066e-39 -1.35675e-39 2.63321e-40 1.4006e-39 1.89452e-39 1.78693e-39 1.25951e-39 5.52338e-40 -1.11274e-40 -5.76351e-40 -7.77493e-40 -7.32206e-40 -5.15195e-40 -2.24958e-40 4.70019e-41 2.3728e-40 3.19227e-40 3.00168e-40 2.10835e-40 9.166e-41 -1.98458e-41 -9.77306e-41 -1.3113e-40 -1.2311e-40 -8.63195e-41 -3.73624e-41 8.37656e-42 4.02705e-41 
0.0601202 9.67736e-16 7.58304e-16 5.93611e-16 4.51954e-16 3.25518e-16 2.14463e-16 1.22053e-16 5.12889e-17 3.0729e-18 -2.42816e-17 -3.4608e-17 -3.29438e-17 -2.44841e-17 -1.37155e-17 -3.88465e-18 3.16967e-18 6.87839e-18 7.60955e-18 6.26137e-18 3.88366e-18 1.39482e-18 -5.7794e-19 -1.74133e-18 -2.09045e-18 -1.81366e-18 -1.18487e-18 -4.71501e-19 1.2616e-19 5.00446e-19 6.32012e-19 5.66183e-19 3.81574e-19 1.60741e-19 -3.08887e-20 -1.55414e-19 -2.0305e-19 -1.85793e-19 -1.278e-19 -5.57975e-20 8.20506e-21 5.0842e-20 6.80333e-20 6.31799e-20 4.40832e-20 1.97173e-20 -2.32064e-21 -1.72638e-20 -2.35072e-20 -2.20667e-20 -1.5557e-20 -7.07798e-21 6.90938e-22 6.02825e-21 8.3155e-21 7.86903e-21 5.59065e-21 2.57536e-21 -2.14986e-22 -2.15119e-21 -2.99663e-21 -2.85317e-21 -2.03899e-21 -9.47952e-22 6.95589e-23 7.8109e-22 1.09622e-21 1.04868e-21 7.52815e-22 3.52407e-22 -2.33148e-23 -2.87658e-22 -4.06019e-22 -3.89836e-22 -2.80828e-22 -1.32138e-22 8.06983e-24 1.07194e-22 1.51955e-22 1.46314e-22 1.05686e-22 4.99181e-23 -2.87573e-24 -4.03446e-23 -5.73768e-23 -5.53685e-23 -4.00767e-23 -1.89816e-23 1.05194e-24 1.53143e-23 2.18311e-23 2.11024e-23 1.52983e-23 7.25971e-24 -3.9381e-25 -5.85608e-24 -8.36189e-24 -8.09298e-24 -5.87389e-24 -2.79087e-24 1.50433e-25 2.25376e-24 3.22161e-24 3.12085e-24 2.26699e-24 1.07785e-24 -5.84672e-26 -8.72305e-25 -1.24764e-24 -1.20937e-24 -8.78971e-25 -4.17993e-25 2.30585e-26 3.3932e-25 4.8541e-25 4.70703e-25 3.42211e-25 1.62705e-25 -9.20547e-27 -1.32586e-25 -1.89639e-25 -1.83925e-25 -1.33732e-25 -6.35485e-26 3.71221e-27 5.2016e-26 7.43653e-26 7.21244e-26 5.24377e-26 2.48971e-26 -1.50937e-27 -2.04812e-26 -2.92606e-26 -2.83745e-26 -2.06249e-26 -9.78179e-27 6.17825e-28 8.09111e-27 1.15488e-26 1.11958e-26 8.13516e-27 3.85312e-27 -2.54262e-28 -3.20603e-27 -4.57105e-27 -4.42954e-27 -3.2171e-27 -1.5214e-27 1.05096e-28 1.27386e-27 1.81393e-27 1.75688e-27 1.27526e-27 6.02047e-28 -4.35922e-29 -5.0743e-28 -7.21541e-28 -6.98432e-28 -5.06631e-28 -2.38728e-28 1.81318e-29 2.02601e-28 2.87647e-28 2.78246e-28 2.01684e-28 9.48418e-29 -7.55862e-30 -8.10665e-29 -1.14907e-28 -1.11069e-28 -8.0441e-29 -3.77452e-29 3.15656e-30 3.25019e-29 4.59895e-29 4.44173e-29 3.21405e-29 1.50466e-29 -1.32008e-30 -1.30551e-29 -1.84391e-29 -1.77933e-29 -1.28631e-29 -6.00737e-30 5.52677e-31 5.25298e-30 7.40525e-30 7.13932e-30 5.15597e-30 2.4019e-30 -2.31595e-31 -2.11705e-30 -2.9786e-30 -2.86886e-30 -2.0697e-30 -9.61643e-31 9.71155e-32 8.54499e-31 1.19982e-30 1.15445e-30 8.31947e-31 3.855e-31 -4.07462e-32 -3.45389e-31 -4.83961e-31 -4.65176e-31 -3.34844e-31 -1.54723e-31 1.71029e-32 1.39792e-31 1.95463e-31 1.87673e-31 1.34932e-31 6.21691e-32 -7.18123e-33 -5.66502e-32 -7.90397e-32 -7.58055e-32 -5.44361e-32 -2.50068e-32 3.01604e-33 2.29844e-32 3.1998e-32 3.06537e-32 2.19851e-32 1.00688e-32 -1.26695e-33 -9.33575e-33 -1.2968e-32 -1.24087e-32 -8.88823e-33 -4.05801e-33 5.32281e-34 3.79598e-33 5.26098e-33 5.0281e-33 3.59687e-33 1.63697e-33 -2.2365e-34 -1.54501e-33 -2.13641e-33 -2.03936e-33 -1.45692e-33 -6.60907e-34 9.39782e-35 6.29437e-34 8.6837e-34 8.27902e-34 5.9065e-34 2.67051e-34 -3.94916e-35 -2.56663e-34 -3.5327e-34 -3.36386e-34 -2.39656e-34 -1.0799e-34 1.65956e-35 1.04748e-34 1.43838e-34 1.3679e-34 9.73178e-35 4.37015e-35 -6.97408e-36 -4.27841e-35 -5.86121e-35 -5.56683e-35 -3.95483e-35 -1.76975e-35 2.93075e-36 1.74886e-35 2.39019e-35 2.26719e-35 1.60834e-35 7.17166e-36 -1.23159e-36 -7.15402e-36 -9.75428e-36 -9.24017e-36 -6.54535e-36 -2.90806e-36 5.17542e-37 2.92854e-36 3.98346e-36 3.7685e-36 2.66548e-36 1.17992e-36 -2.17477e-37 -1.19963e-36 -1.62785e-36 -1.53795e-36 -1.08617e-36 -4.79023e-37 9.13838e-38 4.91725e-37 6.65654e-37 6.28041e-37 4.42877e-37 1.94581e-37 -3.83982e-38 -2.01682e-37 -2.72363e-37 -2.56623e-37 -1.80686e-37 -7.90818e-38 1.61339e-38 8.27692e-38 1.11507e-37 1.04919e-37 7.37581e-38 3.21569e-38 -6.77878e-39 -3.39874e-38 -4.56776e-38 -4.29197e-38 -3.01253e-38 -1.30823e-38 2.84806e-39 1.39638e-38 1.87215e-38 1.75667e-38 1.23106e-38 5.32473e-39 -1.19655e-39 -5.74008e-39 -7.67723e-39 -7.19362e-39 -5.03319e-39 -2.16823e-39 5.02688e-40 2.36076e-39 3.14983e-39 2.94727e-39 2.05882e-39 8.83286e-40 -2.11179e-40 -9.71392e-40 -1.29294e-39 -1.20809e-39 -8.42547e-40 -3.59978e-40 8.87135e-41 3.9989e-40 5.30978e-40 4.95428e-40 3.44957e-40 1.46765e-40 -3.72661e-41 -1.64696e-40 -2.18156e-40 -2.03261e-40 -1.41294e-40 
0.0801603 1.54793e-15 1.2151e-15 9.5289e-16 7.46529e-16 5.79673e-16 4.39435e-16 3.18256e-16 2.13472e-16 1.25607e-16 5.63155e-17 6.66139e-18 -2.38911e-17 -3.77194e-17 -3.86585e-17 -3.12586e-17 -1.99624e-17 -8.42898e-18 8.65691e-19 6.72104e-18 9.04388e-18 8.51672e-18 6.21049e-18 3.23491e-18 4.87463e-19 -1.47539e-18 -2.45353e-18 -2.53568e-18 -1.9886e-18 -1.14063e-18 -2.87082e-19 3.67708e-19 7.29738e-19 8.03297e-19 6.59789e-19 4.00384e-19 1.23017e-19 -9.98728e-20 -2.3088e-19 -2.66e-19 -2.25557e-19 -1.4204e-19 -4.86573e-20 2.88799e-20 7.634e-20 9.1018e-20 7.89906e-20 5.10579e-20 1.87343e-20 -8.76251e-21 -2.60858e-20 -3.1937e-20 -2.82062e-20 -1.85865e-20 -7.14906e-21 2.76279e-21 9.14308e-21 1.14309e-20 1.02336e-20 6.84323e-21 2.72354e-21 -8.99127e-22 -3.26995e-21 -4.15748e-21 -3.76222e-21 -2.54486e-21 -1.03912e-21 3.00545e-22 1.18878e-21 1.53222e-21 1.39857e-21 9.54705e-22 3.97599e-22 -1.02801e-22 -4.38073e-22 -5.70981e-22 -5.24848e-22 -3.60923e-22 -1.52658e-22 3.58782e-23 1.63279e-22 2.14787e-22 1.98573e-22 1.37373e-22 5.88247e-23 -1.27465e-23 -6.145e-23 -8.1453e-23 -7.56626e-23 -5.26013e-23 -2.27483e-23 4.60097e-24 2.33202e-23 3.11071e-23 2.90095e-23 2.02494e-23 8.82729e-24 -1.68459e-24 -8.91433e-24 -1.19533e-23 -1.11837e-23 -7.83257e-24 -3.43651e-24 6.24766e-25 3.4293e-24 4.61826e-24 4.33263e-24 3.04274e-24 1.34194e-24 -2.34413e-25 -1.32666e-24 -1.79297e-24 -1.68585e-24 -1.18662e-24 -5.2552e-25 8.88805e-26 5.15806e-25 6.99125e-25 6.58565e-25 4.64401e-25 2.06349e-25 -3.40223e-26 -2.01444e-25 -2.73673e-25 -2.58183e-25 -1.82335e-25 -8.12258e-26 1.3136e-26 7.89899e-26 1.07509e-25 1.01547e-25 7.17998e-26 3.20473e-26 -5.11154e-27 -3.10864e-26 -4.237e-26 -4.00582e-26 -2.83498e-26 -1.26715e-26 2.00311e-27 1.22746e-26 1.67474e-26 1.58452e-26 1.12216e-26 5.0204e-27 -7.90004e-28 -4.86132e-27 -6.63749e-27 -6.28331e-27 -4.45205e-27 -1.99282e-27 3.13369e-28 1.93065e-27 2.63717e-27 2.49736e-27 1.77006e-27 7.92438e-28 -1.24951e-28 -7.68703e-28 -1.05019e-27 -9.94723e-28 -7.0514e-28 -3.15631e-28 5.00568e-29 3.06783e-28 4.19098e-28 3.96994e-28 2.81425e-28 1.25912e-28 -2.01383e-29 -1.22701e-28 -1.67579e-28 -1.58733e-28 -1.12511e-28 -5.03025e-29 8.13272e-30 4.9174e-29 6.71302e-29 6.35769e-29 4.50533e-29 2.01236e-29 -3.29564e-30 -1.97441e-29 -2.69376e-29 -2.55053e-29 -1.80681e-29 -8.06091e-30 1.33964e-30 7.94139e-30 1.08266e-29 1.02475e-29 7.25628e-30 3.23289e-30 -5.46068e-31 -3.19936e-30 -4.35792e-30 -4.12306e-30 -2.91806e-30 -1.29807e-30 2.2315e-31 1.2909e-30 1.75661e-30 1.66112e-30 1.17495e-30 5.2177e-31 -9.13966e-32 -5.21607e-31 -7.09002e-31 -6.70084e-31 -4.73651e-31 -2.09945e-31 3.75104e-32 2.11046e-31 2.86524e-31 2.70628e-31 1.91155e-31 8.45585e-32 -1.54232e-32 -8.54992e-32 -1.15927e-31 -1.09422e-31 -7.72276e-32 -3.40888e-32 6.35214e-33 3.46789e-32 4.69565e-32 4.42889e-32 3.12318e-32 1.37546e-32 -2.62013e-33 -1.40818e-32 -1.90398e-32 -1.79442e-32 -1.26426e-32 -5.55451e-33 1.08222e-33 5.72417e-33 7.72794e-33 7.27729e-33 5.12235e-33 2.24486e-33 -4.47558e-34 -2.3292e-33 -3.13962e-33 -2.954e-33 -2.0772e-33 -9.07952e-34 1.85297e-34 9.48674e-34 1.27668e-33 1.20012e-33 8.43035e-34 3.67493e-34 -7.67948e-35 -3.86743e-34 -5.19592e-34 -4.87979e-34 -3.42415e-34 -1.48845e-34 3.18565e-35 1.57799e-34 2.1164e-34 1.98572e-34 1.39183e-34 6.0326e-35 -1.32261e-35 -6.44379e-35 -8.62725e-35 -8.08649e-35 -5.6615e-35 -2.44651e-35 5.49538e-36 2.63342e-35 3.51942e-35 3.29545e-35 2.30449e-35 9.92775e-36 -2.28492e-36 -1.07702e-35 -1.43674e-35 -1.34391e-35 -9.38646e-36 -4.03091e-36 9.50656e-37 4.40797e-36 5.86928e-36 5.48414e-36 3.82563e-36 1.63755e-36 -3.9576e-37 -1.8053e-36 -2.39924e-36 -2.23935e-36 -1.56015e-36 -6.65598e-37 1.64844e-37 7.39852e-37 9.81375e-37 9.14955e-37 6.3662e-37 2.70675e-37 -6.86962e-38 -3.03397e-37 -4.01659e-37 -3.7405e-37 -2.59918e-37 -1.10127e-37 2.8641e-38 1.24491e-37 1.64487e-37 1.53004e-37 1.06176e-37 4.48271e-38 -1.19461e-38 -5.1111e-38 -6.73976e-38 -6.26192e-38 -4.33947e-38 -1.82549e-38 4.98464e-39 2.09957e-38 2.76306e-38 2.56412e-38 1.77445e-38 7.4371e-39 -2.08063e-39 -8.62932e-39 -1.13334e-38 -1.05047e-38 -7.25934e-39 -3.03113e-39 8.68763e-40 3.5485e-39 4.65096e-39 4.30566e-39 2.97119e-39 1.23588e-39 -3.6286e-40 -1.4599e-39 -1.90956e-39 -1.76561e-39 -1.21663e-39 -5.04091e-40 1.51601e-40 6.0091e-40 7.84373e-40 7.24345e-40 4.98389e-40 2.05684e-40 -6.33545e-41 -2.47453e-40 
